0,1,1,0,0,0,0,0,1,0,1,1,51.0,5.0,296.0,1,0,0.0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1,1,1,56.0,5.0,123.0,0,0,0.0,0,0,0,0,1,1,2
0,1,1,0,0,0,0,0,2,0,2,1,127.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
10,1,1,1,1,5,9,0,0,0,10,1,109.0,5.0,86.3,10,0,0.0,0,0,0,5.6,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,126.0,5.0,134.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,3,0,3,1,61.0,5.0,208.333333333,3,0,0.0,0,0,0,0,0,0,2
2,1,1,0,0,0,2,0,0,0,2,1,127.0,5.0,40.0,2,0,0.0,1,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,131.0,0,0,0.0,0,0,0,0,0,0,2
1,1,1,0,0,0,1,0,0,0,1,1,63.0,5.0,64.0,1,0,0.0,0,0,0,11.0,0,0,2
4,1,1,2,0,1,4,0,0,0,4,1,56.0,5.0,67.75,0,0,0.0,0,0,0,8.0,0,0,2
2,1,1,0,0,0,2,0,0,0,2,1,64.0,5.0,40.0,2,0,0.0,2,0,0,5.0,0,0,2
0,2,1,0,0,0,0,0,2,0,2,1,255.0,5.0,61.5,2,0,0.0,0,0,0,0,0,0,2
2,1,1,1,0,1,2,0,0,0,2,1,112.0,5.0,74.0,2,0,0.0,0,0,0,5.0,0,0,2
1,2,1,0,1,0,0,0,1,0,2,1,127.0,5.0,50.0,1,0,0.0,0,0,0,8.0,0,0,2
1,2,1,0,1,0,0,0,1,0,2,1,116.0,5.0,48.0,1,0,0.0,0,0,0,7.0,0,0,2
2,1,2,2,0,0,2,0,0,0,2,1,58.0,5.0,52.0,2,0,0.0,0,0,0,8.0,0,0,2
7,1,1,1,1,3,6,0,0,0,7,1,63.0,5.0,116.0,7,0,0.0,0,0,0,8.42857142857,0,0,2
133,31,2,26,32,25,101,0,0,0,133,1,127.0,5.0,68.954887218,133,0,0.0,0,0,0,5.70676691729,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,52.0,5.0,330.0,1,0,0.0,0,0,0,0,0,0,2
11,3,2,0,0,4,11,0,0,0,11,1,113.363636364,5.0,91.7272727273,11,0,0.0,0,0,0,5.54545454545,0,0,2
0,1,1,0,0,0,0,0,4,0,4,1,127.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,2,0,2,1,63.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
3,1,1,0,3,0,0,0,0,0,3,1,120.0,5.0,52.0,3,0,0.0,0,0,0,8.0,0,0,2
2,1,2,0,0,1,2,0,0,0,2,1,115.0,5.0,52.0,2,0,0.0,0,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,16,0,16,1,114.0,5.0,1038.625,0,0,0.0,0,0,0,0,0,0,2
1,2,1,0,1,0,0,0,1,0,2,1,127.0,5.0,50.0,1,0,0.0,0,0,0,8.0,0,0,2
2,1,1,0,0,2,2,0,0,0,2,1,62.0,5.0,74.5,2,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,63.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,9,0,9,1,63.0,5.0,74.0,0,0,0.0,0,0,0,0,0,0,2
5,1,2,0,1,2,5,0,1,0,6,1,63.0,5.0,101.0,5,0,0.0,0,0,0,5.4,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,111.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
4,1,1,1,0,0,2,0,0,0,4,1,63.0,5.0,40.0,4,0,0.0,2,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,63.0,5.0,131.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,63.0,5.0,131.0,0,0,0.0,0,0,0,0,0,0,2
3,1,1,0,3,0,0,0,0,0,3,1,110.666666667,5.0,50.6666666667,3,0,0.0,0,0,0,7.66666666667,0,0,2
1,2,1,0,1,0,0,0,1,0,2,1,113.0,5.0,50.0,1,0,0.0,0,0,0,8.0,0,0,2
10,1,1,0,0,3,10,0,0,0,10,1,63.0,5.0,298.5,10,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,113.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
2,1,1,1,0,0,2,0,0,0,2,1,62.5,5.0,58.0,2,0,0.0,0,0,0,9.5,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,63.0,5.0,131.0,0,0,0.0,0,0,0,0,0,0,2
7,1,1,0,0,2,7,0,0,0,7,1,126.0,5.0,457.142857143,7,0,0.0,0,0,0,5.42857142857,0,0,2
3,1,1,0,3,0,0,0,0,0,3,1,119.0,5.0,50.6666666667,3,0,0.0,0,0,0,7.66666666667,0,0,2
0,1,1,0,0,0,0,0,2,0,2,1,63.0,5.0,64.0,2,0,0.0,0,0,0,0,0,0,2
1,1,1,0,1,0,0,0,0,0,1,1,63.0,5.0,60.0,1,0,0.0,0,0,0,10.0,0,0,2
1,1,1,0,0,0,1,0,0,0,1,1,46.0,5.0,52.0,0,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,114.0,5.0,327.0,0,0,0.0,0,0,0,0,0,0,2
5,1,2,1,0,2,5,0,4,0,9,1,111.444444444,5.0,77.0,5,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,30.0,5.0,46.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,3,0,3,1,64.0,5.0,64.3333333333,0,0,0.0,0,0,0,0,0,0,2
4,1,1,0,4,0,0,0,0,0,4,1,53.0,5.0,60.0,4,0,0.0,0,0,0,10.0,0,0,2
1,1,1,0,0,1,1,0,0,0,1,1,54.0,5.0,89.0,1,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,175,0,175,1,127.0,5.0,1423.81714286,0,0,0.0,0,0,0,0,0,0,2
2,1,1,0,0,1,2,0,0,0,2,1,62.0,5.0,542.5,2,0,0.0,0,0,0,8.0,0,0,2
19,1,1,1,1,5,19,0,0,0,19,1,47.0,5.0,342.210526316,19,0,0.0,0,0,0,8.10526315789,0,0,2
1,1,1,0,0,0,1,0,0,0,1,1,127.0,5.0,40.0,1,0,0.0,1,0,0,5.0,0,0,2
0,1,3,0,0,0,0,0,4,0,4,1,61.0,5.0,117.75,4,0,0.0,0,0,0,0,0,0,2
1,1,1,0,0,1,1,0,0,0,1,1,115.0,5.0,249.0,1,0,0.0,0,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,52.0,5.0,296.0,1,0,0.0,0,0,0,0,0,0,2
1,1,1,1,0,0,1,0,0,0,1,1,56.0,5.0,52.0,0,0,0.0,0,0,0,8.0,0,0,2
30,1,1,0,0,0,30,0,0,0,30,1,239.0,5.0,43.2,30,0,0.0,0,0,0,5.8,0,0,2
3,2,1,0,3,0,0,0,2,0,5,1,111.0,5.0,49.6,3,0,0.0,0,0,0,7.66666666667,0,0,2
2,2,1,0,0,1,2,0,1,0,3,1,43.6666666667,5.0,89.3333333333,3,0,0.0,0,0,0,8.0,0,0,2
3,1,1,1,0,1,3,0,0,0,3,1,52.0,5.0,229.333333333,3,0,0.0,0,0,0,5.0,0,0,2
1,2,1,0,1,0,0,0,2,0,3,1,119.0,5.0,48.0,1,0,0.0,0,0,0,7.0,0,0,2
13,2,1,0,1,6,12,0,26,0,39,1,63.0,5.0,231.41025641,39,0,0.0,0,0,0,8.15384615385,0,0,2
157,1,3,3,3,43,157,0,0,0,157,1,245.0,5.0,1150.89171975,157,0,0.0,0,0,0,5.03821656051,0,0,2
3,1,1,0,0,2,3,0,0,0,3,1,127.0,5.0,102.0,3,0,0.0,0,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,63.0,5.0,95.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,56.0,5.0,173.0,1,0,0.0,0,0,0,0,0,0,2
2,2,1,0,0,0,2,0,0,0,2,1,126.0,5.0,41.0,2,0,0.0,0,0,0,5.0,0,0,2
12,2,1,0,1,5,11,0,10,0,22,1,62.0,5.0,290.409090909,22,0,0.0,0,0,0,8.16666666667,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,117.0,5.0,243.0,0,0,0.0,0,0,0,0,0,0,2
3,3,2,0,0,0,3,0,0,0,3,1,126.0,5.0,41.0,3,0,0.0,0,0,0,5.0,0,0,2
0,2,1,0,0,0,0,0,2,0,2,1,63.0,5.0,63.0,2,0,0.0,0,0,0,0,0,0,2
1,1,1,1,0,0,1,0,0,0,1,1,240.0,5.0,40.0,1,0,0.0,0,0,0,5.0,0,0,2
140,6,1,0,3,28,137,0,0,0,140,1,62.7857142857,5.0,177.685714286,140,0,0.0,0,0,0,8.06428571429,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,30.0,5.0,59.0,0,0,0.0,0,0,0,0,0,0,2
1,1,1,1,0,0,1,0,0,0,1,1,117.0,5.0,40.0,1,0,0.0,0,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,114.0,5.0,317.0,0,0,0.0,0,0,0,0,0,0,2
2808,1,3,0,1,29,2808,0,0,0,2808,1,61.0,5.0,1472.23183761,0,0,0.0,0,0,0,8.00498575499,0,0,2
2,1,1,0,0,2,2,0,0,0,2,1,58.0,5.0,178.0,2,0,0.0,0,0,0,8.0,0,0,2
1,2,1,0,1,0,0,0,1,0,2,1,127.0,5.0,48.0,1,0,0.0,0,0,0,7.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,51.0,5.0,305.0,1,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,63.0,5.0,131.0,0,0,0.0,0,0,0,0,0,0,2
6,1,2,0,1,2,6,0,3,0,9,1,63.0,5.0,153.555555556,6,0,0.0,0,0,0,5.5,0,0,2
0,1,1,0,0,0,0,0,41,0,41,1,126.0,5.0,1314.85365854,0,0,0.0,0,0,0,0,0,0,2
12,4,1,1,0,2,12,0,0,0,12,1,62.25,5.0,60.4166666667,12,0,0.0,0,0,0,8.5,0,0,2
2,1,1,0,0,0,2,0,0,0,2,1,62.0,5.0,58.0,2,0,0.0,0,0,0,9.5,0,0,2
0,1,1,0,0,0,0,0,542,0,542,1,126.0,5.0,75.9169741697,541,0,0.0,0,0,0,0,0,0,2
1,1,1,0,1,0,0,0,0,0,1,1,243.0,5.0,44.0,0,0,0.0,0,0,0,6.0,0,0,2
1,1,1,0,0,0,1,0,0,0,1,1,45.0,5.0,64.0,1,0,0.0,0,0,0,11.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,115.0,5.0,58.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,46.0,5.0,67.0,1,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,116.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
2,1,1,0,0,0,2,0,0,0,2,1,64.0,5.0,40.0,2,0,0.0,2,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,57.0,5.0,79.0,1,0,0.0,0,0,0,0,0,0,2
6,1,1,1,1,3,6,0,0,0,6,1,127.0,5.0,68.6666666667,6,0,0.0,0,0,0,5.5,0,0,2
2,1,1,0,0,1,2,0,0,0,2,1,118.0,5.0,42.0,2,0,0.0,0,0,0,5.0,0,0,2
2,1,1,0,0,0,2,0,0,1,3,1,47.3333333333,5.0,52.0,2,0,0.0,2,0,0,5.0,1,1,2
3,3,1,0,0,0,3,0,0,0,3,1,254.0,5.0,40.0,0,0,0.0,3,0,0,5.0,0,0,2
1,1,1,0,0,0,1,0,0,0,1,1,63.0,5.0,52.0,1,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,128.0,5.0,76.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,18,0,18,1,127.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
3,1,1,0,0,0,3,0,0,0,3,1,64.0,5.0,40.0,3,0,0.0,3,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
3,2,1,1,0,1,3,0,1,0,4,1,63.0,5.0,68.0,3,0,0.0,0,0,0,8.0,0,0,2
1,2,1,0,1,0,0,0,1,0,2,1,49.0,5.0,61.0,1,0,0.0,0,0,0,11.0,0,0,2
1,1,1,0,1,0,0,0,0,0,1,1,115.0,5.0,48.0,1,0,0.0,0,0,0,7.0,0,0,2
1,1,1,0,0,1,1,0,0,0,1,1,117.0,5.0,1474.0,1,0,0.0,0,0,0,8.0,0,0,2
1,1,1,1,0,1,1,0,0,0,1,1,57.0,5.0,83.0,1,0,0.0,0,0,0,8.0,0,0,2
29,1,1,0,0,0,29,0,0,0,29,1,240.0,5.0,40.0,29,0,0.0,0,0,0,5.0,0,0,2
12,1,1,0,1,4,11,0,0,0,12,1,63.0,5.0,137.0,12,0,0.0,0,0,0,8.16666666667,0,0,2
3,1,2,1,1,0,3,0,3,0,6,1,115.5,5.0,51.3333333333,3,0,0.0,0,0,0,8.66666666667,0,0,2
6,1,1,1,1,1,5,0,0,0,6,1,127.0,5.0,55.3333333333,6,0,0.0,0,0,0,6.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,126.0,5.0,71.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,46.0,5.0,76.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,2,0,2,1,112.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
2,1,1,2,0,0,2,0,0,0,2,1,56.0,5.0,52.0,0,0,0.0,0,0,0,8.0,0,0,2
2,1,1,1,0,0,2,0,0,0,2,1,54.0,5.0,52.0,2,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,2,0,2,1,114.0,5.0,210.5,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,126.0,5.0,134.0,0,0,0.0,0,0,0,0,0,0,2
1,1,1,1,0,0,1,0,0,0,1,1,52.0,5.0,40.0,1,0,0.0,0,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,317.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,2,0,2,1,115.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,3,0,3,1,64.0,5.0,53.0,3,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,3,0,3,1,127.0,5.0,942.666666667,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,112.0,5.0,129.0,0,0,0.0,0,0,0,0,0,0,2
5,1,1,1,1,2,5,0,0,0,5,1,127.0,5.0,90.4,5,0,0.0,0,0,0,5.6,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,64.0,5.0,61.0,1,0,0.0,0,0,0,0,0,0,2
13,1,2,0,0,5,13,0,1,0,14,1,63.0,5.0,173.357142857,13,0,0.0,0,0,0,8.23076923077,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,63.0,1,0,0.0,0,0,0,0,0,0,2
11,1,1,0,0,3,11,0,0,0,11,1,64.0,5.0,177.0,11,0,0.0,0,0,0,8.27272727273,0,0,2
2,1,1,0,2,0,0,0,0,0,2,1,127.0,5.0,52.0,2,0,0.0,0,0,0,8.0,0,0,2
0,2,1,0,0,0,0,0,22,0,22,1,126.0,5.0,427.363636364,22,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,109.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,126.0,5.0,165.0,0,0,0.0,0,0,0,0,0,0,2
5,1,2,1,0,1,5,0,8,0,13,1,109.0,5.0,89.0769230769,5,0,0.0,0,0,0,8.6,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,51.0,5.0,76.0,1,0,0.0,0,0,0,0,0,0,2
3,2,1,0,1,1,2,0,2,0,5,1,63.0,5.0,145.0,3,0,0.0,0,0,0,9.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,52.0,5.0,327.0,1,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,17.0,5.0,28.0,1,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,116.0,5.0,317.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,131.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,63.0,5.0,313.0,0,0,0.0,0,0,0,0,0,0,2
10,1,4,4,0,0,10,0,0,0,10,1,237.0,5.0,42.4,10,0,0.0,0,0,0,5.6,0,0,2
0,1,1,0,0,0,0,0,1006,0,1006,1,61.0,5.0,1372.16898608,1006,0,0.0,0,0,0,0,0,0,2
0,1,2,0,0,0,0,0,2,0,2,1,61.0,5.0,146.0,2,0,0.0,0,0,0,0,0,0,2
1,1,1,0,1,0,0,0,0,0,1,1,63.0,5.0,48.0,1,0,0.0,0,0,0,7.0,0,0,2
2,1,1,0,2,0,0,0,0,0,2,1,127.0,5.0,52.0,2,0,0.0,0,0,0,8.0,0,0,2
10,1,1,0,1,3,9,0,0,0,10,1,62.7,5.0,173.5,10,0,0.0,0,0,0,8.3,0,0,2
4,1,1,0,0,3,4,0,0,0,4,1,52.0,5.0,63.25,4,0,0.0,0,0,0,5.0,0,0,2
0,1,1,0,0,0,0,0,31,0,31,1,64.0,5.0,67.8064516129,31,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,321.0,0,0,0.0,0,0,0,0,0,0,2
4,1,1,0,1,1,3,0,0,0,4,1,126.0,5.0,115.5,4,0,0.0,0,0,0,5.75,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,117.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
6,3,2,0,3,0,3,0,2,0,8,1,103.375,5.0,46.0,6,0,0.0,3,0,0,6.33333333333,0,0,2
1,1,1,0,0,0,1,0,0,1,2,1,53.0,5.0,58.0,1,0,0.0,1,0,0,5.0,1,1,2
0,1,1,0,0,0,0,0,1,0,1,1,52.0,5.0,70.0,1,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,317.0,0,0,0.0,0,0,0,0,0,0,2
4,1,1,0,0,1,4,0,0,0,4,1,64.0,5.0,58.5,4,0,0.0,0,0,0,8.0,0,0,2
3,1,2,0,0,2,3,0,0,0,3,1,54.0,5.0,456.0,3,0,0.0,0,0,0,5.0,0,0,2
0,1,2,0,0,0,0,0,2,0,2,1,57.0,5.0,115.0,2,0,0.0,0,0,0,0,0,0,2
3,2,1,0,1,1,2,0,1,0,4,1,113.0,5.0,67.5,3,0,0.0,0,0,0,6.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,127.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
0,1,1,0,0,0,0,0,2,0,2,1,110.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
6,1,1,1,1,1,5,0,0,0,6,1,62.0,5.0,77.0,6,0,0.0,0,0,0,8.5,0,0,2
2,2,1,0,0,0,2,0,0,0,2,1,254.0,5.0,40.0,0,0,0.0,2,0,0,5.0,0,0,2
2,2,1,0,2,0,0,0,2,0,4,1,114.0,5.0,50.0,2,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,8,0,8,1,127.0,5.0,731.375,0,0,0.0,0,0,0,0,0,0,2
1,1,1,0,1,0,0,0,0,0,1,1,113.0,5.0,48.0,1,0,0.0,0,0,0,7.0,0,0,2
1,1,1,1,0,1,1,0,0,0,1,1,55.0,5.0,121.0,1,0,0.0,0,0,0,8.0,0,0,2
5,1,1,3,0,1,5,0,0,0,5,1,62.4,5.0,65.8,5,0,0.0,0,0,0,8.0,0,0,2
2,1,1,1,0,0,2,0,0,0,2,1,63.0,5.0,52.0,2,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,115.0,5.0,48.0,0,0,0.0,0,0,0,0,0,0,2
2,1,1,1,0,0,2,0,0,0,2,1,63.0,5.0,52.0,2,0,0.0,0,0,0,8.0,0,0,2
1,2,1,0,1,0,0,0,1,0,2,1,127.0,5.0,48.0,1,0,0.0,0,0,0,7.0,0,0,2
1,1,1,1,0,0,1,0,0,0,1,1,56.0,5.0,52.0,0,0,0.0,0,0,0,8.0,0,0,2
15,1,1,1,1,6,15,0,0,0,15,1,55.0,5.0,515.6,15,0,0.0,0,0,0,8.13333333333,0,0,2
1,2,1,0,1,0,0,0,2,0,3,1,114.0,5.0,77.0,1,0,0.0,0,0,0,8.0,0,0,2
0,1,1,0,0,0,0,0,1,0,1,1,115.0,5.0,347.0,0,0,0.0,0,0,0,0,0,0,2
